date,count,timestamp,type
2016-11-15,9,1479168000000,daily
2016-11-16,9,1479254400000,daily
2016-11-17,8,1479340800000,daily
2016-11-18,6,1479427200000,daily
2016-11-21,6,1479686400000,daily
2016-11-22,5,1479772800000,daily
2016-11-23,3,1479859200000,daily
2016-11-24,2,1479945600000,daily
2016-11-28,5,1480291200000,daily
2016-11-29,7,1480377600000,daily
2016-11-30,6,1480464000000,daily
2016-12-01,5,1480550400000,daily
2016-12-02,7,1480636800000,daily
2016-12-04,1,1480809600000,daily
2016-12-05,4,1480896000000,daily
2016-12-06,7,1480982400000,daily
2016-12-07,6,1481068800000,daily
2016-12-08,10,1481155200000,daily
2016-12-09,6,1481241600000,daily
2016-12-10,2,1481328000000,daily
2016-12-12,3,1481500800000,daily
2016-12-13,10,1481587200000,daily
2016-12-14,10,1481673600000,daily
2016-12-15,14,1481760000000,daily
2016-12-16,9,1481846400000,daily
2016-12-17,1,1481932800000,daily
2016-12-18,2,1482019200000,daily
2016-12-19,6,1482105600000,daily
2016-12-20,6,1482192000000,daily
2016-12-21,6,1482278400000,daily
2016-12-22,4,1482364800000,daily
2016-12-27,3,1482796800000,daily
2016-12-28,4,1482883200000,daily
2016-12-29,1,1482969600000,daily
2016-12-30,4,1483056000000,daily
2017-01-02,3,1483315200000,daily
2017-01-03,3,1483401600000,daily
2017-01-04,4,1483488000000,daily
2017-01-05,5,1483574400000,daily
2017-01-06,2,1483660800000,daily
2017-01-07,1,1483747200000,daily
2017-01-09,4,1483920000000,daily
2017-01-10,3,1484006400000,daily
2017-01-11,4,1484092800000,daily
2017-01-12,4,1484179200000,daily
2017-01-13,7,1484265600000,daily
2017-01-16,3,1484524800000,daily
2017-01-17,2,1484611200000,daily
2017-01-18,1,1484697600000,daily
2017-01-19,9,1484784000000,daily
2017-01-20,5,1484870400000,daily
2017-01-23,4,1485129600000,daily
2017-01-24,3,1485216000000,daily
2017-01-25,2,1485302400000,daily
2017-01-26,8,1485388800000,daily
2017-01-27,5,1485475200000,daily
2017-01-28,1,1485561600000,daily
2017-01-30,7,1485734400000,daily
2017-01-31,9,1485820800000,daily
2017-02-01,3,1485907200000,daily
2017-02-02,9,1485993600000,daily
2017-02-03,7,1486080000000,daily
2017-02-05,1,1486252800000,daily
2017-02-06,4,1486339200000,daily
2017-02-07,8,1486425600000,daily
2017-02-08,7,1486512000000,daily
2017-02-09,4,1486598400000,daily
2017-02-10,3,1486684800000,daily
2017-02-11,1,1486771200000,daily
2017-02-12,1,1486857600000,daily
2017-02-13,9,1486944000000,daily
2017-02-14,11,1487030400000,daily
2017-02-15,6,1487116800000,daily
2017-02-16,4,1487203200000,daily
2017-02-17,8,1487289600000,daily
2017-02-20,10,1487548800000,daily
2017-02-21,7,1487635200000,daily
2017-02-22,4,1487721600000,daily
2017-02-23,4,1487808000000,daily
2017-02-24,7,1487894400000,daily
2017-02-26,1,1488067200000,daily
2017-02-27,9,1488153600000,daily
2017-02-28,3,1488240000000,daily
2017-03-01,2,1488326400000,daily
2017-03-02,2,1488412800000,daily
2017-03-03,7,1488499200000,daily
2017-03-06,4,1488758400000,daily
2017-03-07,7,1488844800000,daily
2017-03-08,9,1488931200000,daily
2017-03-09,11,1489017600000,daily
2017-03-10,8,1489104000000,daily
2017-03-13,2,1489363200000,daily
2017-03-14,9,1489449600000,daily
2017-03-15,5,1489536000000,daily
2017-03-16,6,1489622400000,daily
2017-03-17,7,1489708800000,daily
2017-03-18,1,1489795200000,daily
2017-03-20,6,1489968000000,daily
2017-03-21,2,1490054400000,daily
2017-03-22,3,1490140800000,daily
2017-03-23,10,1490227200000,daily
2017-03-24,11,1490313600000,daily
2017-03-25,1,1490400000000,daily
2017-03-27,4,1490572800000,daily
2017-03-28,10,1490659200000,daily
2017-03-29,4,1490745600000,daily
2017-03-30,7,1490832000000,daily
2017-03-31,9,1490918400000,daily
2017-04-03,4,1491177600000,daily
2017-04-04,6,1491264000000,daily
2017-04-05,7,1491350400000,daily
2017-04-06,4,1491436800000,daily
2017-04-07,8,1491523200000,daily
2017-04-08,1,1491609600000,daily
2017-04-09,2,1491696000000,daily
2017-04-10,5,1491782400000,daily
2017-04-11,13,1491868800000,daily
2017-04-12,3,1491955200000,daily
2017-04-13,7,1492041600000,daily
2017-04-14,3,1492128000000,daily
2017-04-17,4,1492387200000,daily
2017-04-18,18,1492473600000,daily
2017-04-19,3,1492560000000,daily
2017-04-20,5,1492646400000,daily
2017-04-21,8,1492732800000,daily
2017-04-23,1,1492905600000,daily
2017-04-24,9,1492992000000,daily
2017-04-25,7,1493078400000,daily
2017-04-26,2,1493164800000,daily
2017-04-27,8,1493251200000,daily
2017-04-28,9,1493337600000,daily
2017-04-29,1,1493424000000,daily
2017-04-30,1,1493510400000,daily
2017-05-01,4,1493596800000,daily
2017-05-02,2,1493683200000,daily
2017-05-03,4,1493769600000,daily
2017-05-04,9,1493856000000,daily
2017-05-05,7,1493942400000,daily
2017-05-08,7,1494201600000,daily
2017-05-09,4,1494288000000,daily
2017-05-10,4,1494374400000,daily
2017-05-11,4,1494460800000,daily
2017-05-12,4,1494547200000,daily
2017-05-15,3,1494806400000,daily
2017-05-16,4,1494892800000,daily
2017-05-17,6,1494979200000,daily
2017-05-18,14,1495065600000,daily
2017-05-19,5,1495152000000,daily
2017-05-21,2,1495324800000,daily
2017-05-22,7,1495411200000,daily
2017-05-23,11,1495497600000,daily
2017-05-24,5,1495584000000,daily
2017-05-25,8,1495670400000,daily
2017-05-26,8,1495756800000,daily
2017-05-27,1,1495843200000,daily
2017-05-29,8,1496016000000,daily
2017-05-30,6,1496102400000,daily
2017-05-31,8,1496188800000,daily
2017-06-01,8,1496275200000,daily
2017-06-02,8,1496361600000,daily
2017-06-03,1,1496448000000,daily
2017-06-05,6,1496620800000,daily
2017-06-06,5,1496707200000,daily
2017-06-07,2,1496793600000,daily
2017-06-08,7,1496880000000,daily
2017-06-09,4,1496966400000,daily
2017-06-12,2,1497225600000,daily
2017-06-13,4,1497312000000,daily
2017-06-14,4,1497398400000,daily
2017-06-15,10,1497484800000,daily
2017-06-16,2,1497571200000,daily
2017-06-19,2,1497830400000,daily
2017-06-20,7,1497916800000,daily
2017-06-21,4,1498003200000,daily
2017-06-22,5,1498089600000,daily
2017-06-23,3,1498176000000,daily
2017-06-26,1,1498435200000,daily
2017-06-27,5,1498521600000,daily
2017-06-28,2,1498608000000,daily
2017-06-29,5,1498694400000,daily
2017-06-30,5,1498780800000,daily
2017-07-03,2,1499040000000,daily
2017-07-04,1,1499126400000,daily
2017-07-06,3,1499299200000,daily
2017-07-07,2,1499385600000,daily
2017-07-10,1,1499644800000,daily
2017-07-11,5,1499731200000,daily
2017-07-12,4,1499817600000,daily
2017-07-13,8,1499904000000,daily
2017-07-14,12,1499990400000,daily
2017-07-15,1,1500076800000,daily
2017-07-16,1,1500163200000,daily
2017-07-17,2,1500249600000,daily
2017-07-18,3,1500336000000,daily
2017-07-19,6,1500422400000,daily
2017-07-20,8,1500508800000,daily
2017-07-21,7,1500595200000,daily
2017-07-24,2,1500854400000,daily
2017-07-25,7,1500940800000,daily
2017-07-26,10,1501027200000,daily
2017-07-27,11,1501113600000,daily
2017-07-28,5,1501200000000,daily
2017-07-29,1,1501286400000,daily
2017-07-30,1,1501372800000,daily
2017-07-31,3,1501459200000,daily
2017-08-01,8,1501545600000,daily
2017-08-02,6,1501632000000,daily
2017-08-03,6,1501718400000,daily
2017-08-04,8,1501804800000,daily
2017-08-06,1,1501977600000,daily
2017-08-07,5,1502064000000,daily
2017-08-08,9,1502150400000,daily
2017-08-09,10,1502236800000,daily
2017-08-10,4,1502323200000,daily
2017-08-11,7,1502409600000,daily
2017-08-12,1,1502496000000,daily
2017-08-14,2,1502668800000,daily
2017-08-15,12,1502755200000,daily
2017-08-16,8,1502841600000,daily
2017-08-17,6,1502928000000,daily
2017-08-21,3,1503273600000,daily
2017-08-22,5,1503360000000,daily
2017-08-23,4,1503446400000,daily
2017-08-24,7,1503532800000,daily
2017-08-25,8,1503619200000,daily
2017-08-26,2,1503705600000,daily
2017-08-27,2,1503792000000,daily
2017-08-28,5,1503878400000,daily
2017-08-29,8,1503964800000,daily
2017-08-30,6,1504051200000,daily
2017-08-31,10,1504137600000,daily
2017-09-01,10,1504224000000,daily
2017-09-03,1,1504396800000,daily
2017-09-04,4,1504483200000,daily
2017-09-05,4,1504569600000,daily
2017-09-06,4,1504656000000,daily
2017-09-07,5,1504742400000,daily
2017-09-08,4,1504828800000,daily
2017-09-09,1,1504915200000,daily
2017-09-11,6,1505088000000,daily
2017-09-12,5,1505174400000,daily
2017-09-13,7,1505260800000,daily
2017-09-14,11,1505347200000,daily
2017-09-15,7,1505433600000,daily
2017-09-17,1,1505606400000,daily
2017-09-18,3,1505692800000,daily
2017-09-19,9,1505779200000,daily
2017-09-20,7,1505865600000,daily
2017-09-21,10,1505952000000,daily
2017-09-22,7,1506038400000,daily
2017-09-25,5,1506297600000,daily
2017-09-26,9,1506384000000,daily
2017-09-27,9,1506470400000,daily
2017-09-28,8,1506556800000,daily
2017-09-29,5,1506643200000,daily
2017-09-30,2,1506729600000,daily
2017-10-02,5,1506902400000,daily
2017-10-03,5,1506988800000,daily
2017-10-04,3,1507075200000,daily
2017-10-05,8,1507161600000,daily
2017-10-06,10,1507248000000,daily
2017-10-09,3,1507507200000,daily
2017-10-10,5,1507593600000,daily
2017-10-11,6,1507680000000,daily
2017-10-12,10,1507766400000,daily
2017-10-13,6,1507852800000,daily
2017-10-15,1,1508025600000,daily
2017-10-16,5,1508112000000,daily
2017-10-17,12,1508198400000,daily
2017-10-18,10,1508284800000,daily
2017-10-19,6,1508371200000,daily
2017-10-20,7,1508457600000,daily
2017-10-21,1,1508544000000,daily
2017-10-22,1,1508630400000,daily
2017-10-23,3,1508716800000,daily
2017-10-24,6,1508803200000,daily
2017-10-25,6,1508889600000,daily
2017-10-26,6,1508976000000,daily
2017-10-27,5,1509062400000,daily
2017-10-30,3,1509321600000,daily
2017-10-31,13,1509408000000,daily
2017-11-01,4,1509494400000,daily
2017-11-02,10,1509580800000,daily
2017-11-03,3,1509667200000,daily
2017-11-04,1,1509753600000,daily
2017-11-06,1,1509926400000,daily
2017-11-07,7,1510012800000,daily
2017-11-08,5,1510099200000,daily
2017-11-09,5,1510185600000,daily
2017-11-10,4,1510272000000,daily
2017-11-12,1,1510444800000,daily
2017-11-13,1,1510531200000,daily
2017-11-14,6,1510617600000,daily
2017-11-15,8,1510704000000,daily
2017-11-16,8,1510790400000,daily
2017-11-17,9,1510876800000,daily
2017-11-20,4,1511136000000,daily
2017-11-21,2,1511222400000,daily
2017-11-22,7,1511308800000,daily
2017-11-24,2,1511481600000,daily
2017-11-27,2,1511740800000,daily
2017-11-28,7,1511827200000,daily
2017-11-29,6,1511913600000,daily
2017-11-30,9,1512000000000,daily
2017-12-01,17,1512086400000,daily
2017-12-02,1,1512172800000,daily
2017-12-03,2,1512259200000,daily
2017-12-04,5,1512345600000,daily
2017-12-05,5,1512432000000,daily
2017-12-06,5,1512518400000,daily
2017-12-07,11,1512604800000,daily
2017-12-08,11,1512691200000,daily
2017-12-11,5,1512950400000,daily
2017-12-12,11,1513036800000,daily
2017-12-13,4,1513123200000,daily
2017-12-14,13,1513209600000,daily
2017-12-15,7,1513296000000,daily
2017-12-16,1,1513382400000,daily
2017-12-18,14,1513555200000,daily
2017-12-19,8,1513641600000,daily
2017-12-20,9,1513728000000,daily
2017-12-21,8,1513814400000,daily
2017-12-22,5,1513900800000,daily
2017-12-23,1,1513987200000,daily
2017-12-24,1,1514073600000,daily
2017-12-27,1,1514332800000,daily
2017-12-28,2,1514419200000,daily
2017-12-29,3,1514505600000,daily
2018-01-02,1,1514851200000,daily
2018-01-03,1,1514937600000,daily
2018-01-04,5,1515024000000,daily
2018-01-05,5,1515110400000,daily
2018-01-08,2,1515369600000,daily
2018-01-09,7,1515456000000,daily
2018-01-10,3,1515542400000,daily
2018-01-11,6,1515628800000,daily
2018-01-12,10,1515715200000,daily
2018-01-14,1,1515888000000,daily
2018-01-15,5,1515974400000,daily
2018-01-16,10,1516060800000,daily
2018-01-17,1,1516147200000,daily
2018-01-18,7,1516233600000,daily
2018-01-19,2,1516320000000,daily
2018-01-22,5,1516579200000,daily
2018-01-23,4,1516665600000,daily
2018-01-24,5,1516752000000,daily
2018-01-25,4,1516838400000,daily
2018-01-26,6,1516924800000,daily
2018-01-28,2,1517097600000,daily
2018-01-29,3,1517184000000,daily
2018-01-30,2,1517270400000,daily
2018-01-31,6,1517356800000,daily
2018-02-01,5,1517443200000,daily
2018-02-02,2,1517529600000,daily
2018-02-05,4,1517788800000,daily
2018-02-06,7,1517875200000,daily
2018-02-07,7,1517961600000,daily
2018-02-08,10,1518048000000,daily
2018-02-09,3,1518134400000,daily
2018-02-12,9,1518393600000,daily
2018-02-13,15,1518480000000,daily
2018-02-14,11,1518566400000,daily
2018-02-15,5,1518652800000,daily
2018-02-16,4,1518739200000,daily
2018-02-19,2,1518998400000,daily
2018-02-20,4,1519084800000,daily
2018-02-21,6,1519171200000,daily
2018-02-22,9,1519257600000,daily
2018-02-23,7,1519344000000,daily
2018-02-26,7,1519603200000,daily
2018-02-27,11,1519689600000,daily
2018-02-28,7,1519776000000,daily
2018-03-01,5,1519862400000,daily
2018-03-02,8,1519948800000,daily
2018-03-04,1,1520121600000,daily
2018-03-05,3,1520208000000,daily
2018-03-06,9,1520294400000,daily
2018-03-07,6,1520380800000,daily
2018-03-08,13,1520467200000,daily
2018-03-09,3,1520553600000,daily
2018-03-12,4,1520812800000,daily
2018-03-13,9,1520899200000,daily
2018-03-14,3,1520985600000,daily
2018-03-15,9,1521072000000,daily
2018-03-16,3,1521158400000,daily
2018-03-17,2,1521244800000,daily
2018-03-18,1,1521331200000,daily
2018-03-19,1,1521417600000,daily
2018-03-20,3,1521504000000,daily
2018-03-21,2,1521590400000,daily
2018-03-22,8,1521676800000,daily
2018-03-23,5,1521763200000,daily
2018-03-25,2,1521936000000,daily
2018-03-26,2,1522022400000,daily
2018-03-27,7,1522108800000,daily
2018-03-28,11,1522195200000,daily
2018-03-29,4,1522281600000,daily
2018-03-30,7,1522368000000,daily
2018-04-02,3,1522627200000,daily
2018-04-03,12,1522713600000,daily
2018-04-04,3,1522800000000,daily
2018-04-05,3,1522886400000,daily
2018-04-06,2,1522972800000,daily
2018-04-07,1,1523059200000,daily
2018-04-08,1,1523145600000,daily
2018-04-09,2,1523232000000,daily
2018-04-10,7,1523318400000,daily
2018-04-11,2,1523404800000,daily
2018-04-12,6,1523491200000,daily
2018-04-13,9,1523577600000,daily
2018-04-16,3,1523836800000,daily
2018-04-17,3,1523923200000,daily
2018-04-18,7,1524009600000,daily
2018-04-19,7,1524096000000,daily
2018-04-20,5,1524182400000,daily
2018-04-23,2,1524441600000,daily
2018-04-24,9,1524528000000,daily
2018-04-25,4,1524614400000,daily
2018-04-26,7,1524700800000,daily
2018-04-27,11,1524787200000,daily
2018-04-29,3,1524960000000,daily
2018-04-30,6,1525046400000,daily
2018-05-01,4,1525132800000,daily
2018-05-02,4,1525219200000,daily
2018-05-03,8,1525305600000,daily
2018-05-04,10,1525392000000,daily
2018-05-07,2,1525651200000,daily
2018-05-08,8,1525737600000,daily
2018-05-09,4,1525824000000,daily
2018-05-10,7,1525910400000,daily
2018-05-11,7,1525996800000,daily
2018-05-14,4,1526256000000,daily
2018-05-15,12,1526342400000,daily
2018-05-16,9,1526428800000,daily
2018-05-17,13,1526515200000,daily
2018-05-18,4,1526601600000,daily
2018-05-19,1,1526688000000,daily
2018-05-21,4,1526860800000,daily
2018-05-22,5,1526947200000,daily
2018-05-23,5,1527033600000,daily
2018-05-24,6,1527120000000,daily
2018-05-25,6,1527206400000,daily
2018-05-28,3,1527465600000,daily
2018-05-29,10,1527552000000,daily
2018-05-30,1,1527638400000,daily
2018-05-31,14,1527724800000,daily
2018-06-01,6,1527811200000,daily
2018-06-02,1,1527897600000,daily
2018-06-04,3,1528070400000,daily
2018-06-05,12,1528156800000,daily
2018-06-06,7,1528243200000,daily
2018-06-07,11,1528329600000,daily
2018-06-08,4,1528416000000,daily
2018-06-11,3,1528675200000,daily
2018-06-12,6,1528761600000,daily
2018-06-13,3,1528848000000,daily
2018-06-14,4,1528934400000,daily
2018-06-15,8,1529020800000,daily
2018-06-17,1,1529193600000,daily
2018-06-18,5,1529280000000,daily
2018-06-19,8,1529366400000,daily
2018-06-20,2,1529452800000,daily
2018-06-21,3,1529539200000,daily
2018-06-22,1,1529625600000,daily
2018-06-24,1,1529798400000,daily
2018-06-25,4,1529884800000,daily
2018-06-26,1,1529971200000,daily
2018-06-27,2,1530057600000,daily
2018-06-28,6,1530144000000,daily
2018-06-29,8,1530230400000,daily
2018-06-30,1,1530316800000,daily
2018-07-02,2,1530489600000,daily
2018-07-03,3,1530576000000,daily
2018-07-05,3,1530748800000,daily
2018-07-06,6,1530835200000,daily
2018-07-07,1,1530921600000,daily
2018-07-09,6,1531094400000,daily
2018-07-10,5,1531180800000,daily
2018-07-11,4,1531267200000,daily
2018-07-12,9,1531353600000,daily
2018-07-13,16,1531440000000,daily
2018-07-14,1,1531526400000,daily
2018-07-16,7,1531699200000,daily
2018-07-17,9,1531785600000,daily
2018-07-18,1,1531872000000,daily
2018-07-19,9,1531958400000,daily
2018-07-20,6,1532044800000,daily
2018-07-21,1,1532131200000,daily
2018-07-23,2,1532304000000,daily
2018-07-24,6,1532390400000,daily
2018-07-25,5,1532476800000,daily
2018-07-26,11,1532563200000,daily
2018-07-27,6,1532649600000,daily
2018-07-28,1,1532736000000,daily
2018-07-30,3,1532908800000,daily
2018-07-31,4,1532995200000,daily
2018-08-01,7,1533081600000,daily
2018-08-02,4,1533168000000,daily
2018-08-03,2,1533254400000,daily
2018-08-06,5,1533513600000,daily
2018-08-07,5,1533600000000,daily
2018-08-08,3,1533686400000,daily
2018-08-09,3,1533772800000,daily
2018-08-10,4,1533859200000,daily
2018-08-13,5,1534118400000,daily
2018-08-14,8,1534204800000,daily
2018-08-15,4,1534291200000,daily
2018-08-16,7,1534377600000,daily
2018-08-17,9,1534464000000,daily
2018-08-18,1,1534550400000,daily
2018-08-20,7,1534723200000,daily
2018-08-21,4,1534809600000,daily
2018-08-22,2,1534896000000,daily
2018-08-23,8,1534982400000,daily
2018-08-24,2,1535068800000,daily
2018-08-27,3,1535328000000,daily
2018-08-28,4,1535414400000,daily
2018-08-29,7,1535500800000,daily
2018-08-30,11,1535587200000,daily
2018-08-31,8,1535673600000,daily
2018-09-01,1,1535760000000,daily
2018-09-03,4,1535932800000,daily
2018-09-04,5,1536019200000,daily
2018-09-05,3,1536105600000,daily
2018-09-06,3,1536192000000,daily
2018-09-07,6,1536278400000,daily
2018-09-08,1,1536364800000,daily
2018-09-09,1,1536451200000,daily
2018-09-10,5,1536537600000,daily
2018-09-11,5,1536624000000,daily
2018-09-12,5,1536710400000,daily
2018-09-13,14,1536796800000,daily
2018-09-14,12,1536883200000,daily
2018-09-17,1,1537142400000,daily
2018-09-18,12,1537228800000,daily
2018-09-19,8,1537315200000,daily
2018-09-20,8,1537401600000,daily
2018-09-21,8,1537488000000,daily
2018-09-24,4,1537747200000,daily
2018-09-25,9,1537833600000,daily
2018-09-26,8,1537920000000,daily
2018-09-27,11,1538006400000,daily
2018-09-28,9,1538092800000,daily
2018-09-29,1,1538179200000,daily
2018-09-30,1,1538265600000,daily
2018-10-01,2,1538352000000,daily
2018-10-02,7,1538438400000,daily
2018-10-03,4,1538524800000,daily
2018-10-04,3,1538611200000,daily
2018-10-05,4,1538697600000,daily
2018-10-06,1,1538784000000,daily
2018-10-08,5,1538956800000,daily
2018-10-09,6,1539043200000,daily
2018-10-10,5,1539129600000,daily
2018-10-11,7,1539216000000,daily
2018-10-12,3,1539302400000,daily
2018-10-14,1,1539475200000,daily
2018-10-15,8,1539561600000,daily
2018-10-16,7,1539648000000,daily
2018-10-17,10,1539734400000,daily
2018-10-18,12,1539820800000,daily
2018-10-19,7,1539907200000,daily
2018-10-22,7,1540166400000,daily
2018-10-23,5,1540252800000,daily
2018-10-24,5,1540339200000,daily
2018-10-25,7,1540425600000,daily
2018-10-26,7,1540512000000,daily
2018-10-29,5,1540771200000,daily
2018-10-30,3,1540857600000,daily
2018-10-31,5,1540944000000,daily
2018-11-01,8,1541030400000,daily
2018-11-02,7,1541116800000,daily
2018-11-04,1,1541289600000,daily
2018-11-05,4,1541376000000,daily
2018-11-06,8,1541462400000,daily
2018-11-07,7,1541548800000,daily
2018-11-08,11,1541635200000,daily
2018-11-09,8,1541721600000,daily
2018-11-10,1,1541808000000,daily
2018-11-11,1,1541894400000,daily
2018-11-12,4,1541980800000,daily
2018-11-13,5,1542067200000,daily
2018-11-14,7,1542153600000,daily
2018-11-15,11,1542240000000,daily
2018-11-16,12,1542326400000,daily
2018-11-19,2,1542585600000,daily
2018-11-20,5,1542672000000,daily
2018-11-21,3,1542758400000,daily
2018-11-22,6,1542844800000,daily
2018-11-23,3,1542931200000,daily
2018-11-26,1,1543190400000,daily
2018-11-27,7,1543276800000,daily
2018-11-28,4,1543363200000,daily
2018-11-29,11,1543449600000,daily
2018-11-30,8,1543536000000,daily
2018-12-01,1,1543622400000,daily
2018-12-02,1,1543708800000,daily
2018-12-03,7,1543795200000,daily
2018-12-04,8,1543881600000,daily
2018-12-05,5,1543968000000,daily
2018-12-06,11,1544054400000,daily
2018-12-07,6,1544140800000,daily
2018-12-08,1,1544227200000,daily
2018-12-09,1,1544313600000,daily
2018-12-10,3,1544400000000,daily
2018-12-11,8,1544486400000,daily
2018-12-12,5,1544572800000,daily
2018-12-13,6,1544659200000,daily
2018-12-14,8,1544745600000,daily
2018-12-16,1,1544918400000,daily
2018-12-17,7,1545004800000,daily
2018-12-18,7,1545091200000,daily
2018-12-19,12,1545177600000,daily
2018-12-20,7,1545264000000,daily
2018-12-21,6,1545350400000,daily
2018-12-22,1,1545436800000,daily
2018-12-23,1,1545523200000,daily
2018-12-24,3,1545609600000,daily
2018-12-25,2,1545696000000,daily
2018-12-26,2,1545782400000,daily
2018-12-27,1,1545868800000,daily
2018-12-28,3,1545955200000,daily
2018-12-31,3,1546214400000,daily
2019-01-01,2,1546300800000,daily
2019-01-03,3,1546473600000,daily
2019-01-04,4,1546560000000,daily
2019-01-06,2,1546732800000,daily
2019-01-07,2,1546819200000,daily
2019-01-09,2,1546992000000,daily
2019-01-10,4,1547078400000,daily
2019-01-11,2,1547164800000,daily
2019-01-12,1,1547251200000,daily
2019-01-15,4,1547510400000,daily
2019-01-16,1,1547596800000,daily
2019-01-17,9,1547683200000,daily
2019-01-18,6,1547769600000,daily
2019-01-21,4,1548028800000,daily
2019-01-22,7,1548115200000,daily
2019-01-23,6,1548201600000,daily
2019-01-24,13,1548288000000,daily
2019-01-25,5,1548374400000,daily
2019-01-28,4,1548633600000,daily
2019-01-29,5,1548720000000,daily
2019-01-30,7,1548806400000,daily
2019-01-31,17,1548892800000,daily
2019-02-01,8,1548979200000,daily
2019-02-02,2,1549065600000,daily
2019-02-04,1,1549238400000,daily
2019-02-05,5,1549324800000,daily
2019-02-06,1,1549411200000,daily
2019-02-07,6,1549497600000,daily
2019-02-08,7,1549584000000,daily
2019-02-10,2,1549756800000,daily
2019-02-11,5,1549843200000,daily
2019-02-12,5,1549929600000,daily
2019-02-13,8,1550016000000,daily
2019-02-14,7,1550102400000,daily
2019-02-15,5,1550188800000,daily
2019-02-16,1,1550275200000,daily
2019-02-17,1,1550361600000,daily
2019-02-18,2,1550448000000,daily
2019-02-19,5,1550534400000,daily
2019-02-20,2,1550620800000,daily
2019-02-21,6,1550707200000,daily
2019-02-22,8,1550793600000,daily
2019-02-25,3,1551052800000,daily
2019-02-26,8,1551139200000,daily
2019-02-27,7,1551225600000,daily
2019-02-28,12,1551312000000,daily
2019-03-01,8,1551398400000,daily
2019-03-05,5,1551744000000,daily
2019-03-06,3,1551830400000,daily
2019-03-07,11,1551916800000,daily
2019-03-08,7,1552003200000,daily
2019-03-10,1,1552176000000,daily
2019-03-11,5,1552262400000,daily
2019-03-12,12,1552348800000,daily
2019-03-13,4,1552435200000,daily
2019-03-14,7,1552521600000,daily
2019-03-15,5,1552608000000,daily
2019-03-16,1,1552694400000,daily
2019-03-18,3,1552867200000,daily
2019-03-19,3,1552953600000,daily
2019-03-20,1,1553040000000,daily
2019-03-21,5,1553126400000,daily
2019-03-22,5,1553212800000,daily
2019-03-23,1,1553299200000,daily
2019-03-25,7,1553472000000,daily
2019-03-26,5,1553558400000,daily
2019-03-27,3,1553644800000,daily
2019-03-28,10,1553731200000,daily
2019-03-29,5,1553817600000,daily
2019-03-30,1,1553904000000,daily
2019-04-01,4,1554076800000,daily
2019-04-03,5,1554249600000,daily
2019-04-04,8,1554336000000,daily
2019-04-05,6,1554422400000,daily
2019-04-06,2,1554508800000,daily
2019-04-08,1,1554681600000,daily
2019-04-09,6,1554768000000,daily
2019-04-10,3,1554854400000,daily
2019-04-11,7,1554940800000,daily
2019-04-12,5,1555027200000,daily
2019-04-14,3,1555200000000,daily
2019-04-15,4,1555286400000,daily
2019-04-16,4,1555372800000,daily
2019-04-17,4,1555459200000,daily
2019-04-18,12,1555545600000,daily
2019-04-19,9,1555632000000,daily
2019-04-22,5,1555891200000,daily
2019-04-23,4,1555977600000,daily
2019-04-24,3,1556064000000,daily
2019-04-25,13,1556150400000,daily
2019-04-26,5,1556236800000,daily
2019-04-28,1,1556409600000,daily
2019-04-29,3,1556496000000,daily
2019-04-30,10,1556582400000,daily
2019-05-01,4,1556668800000,daily
2019-05-02,6,1556755200000,daily
2019-05-03,8,1556841600000,daily
2019-05-06,4,1557100800000,daily
2019-05-07,4,1557187200000,daily
2019-05-08,2,1557273600000,daily
2019-05-09,9,1557360000000,daily
2019-05-10,6,1557446400000,daily
2019-05-11,2,1557532800000,daily
2019-05-12,1,1557619200000,daily
2019-05-13,6,1557705600000,daily
2019-05-14,2,1557792000000,daily
2019-05-15,8,1557878400000,daily
2019-05-16,14,1557964800000,daily
2019-05-17,8,1558051200000,daily
2019-05-18,1,1558137600000,daily
2019-05-20,7,1558310400000,daily
2019-05-21,9,1558396800000,daily
2019-05-22,2,1558483200000,daily
2019-05-23,14,1558569600000,daily
2019-05-24,6,1558656000000,daily
2019-05-27,4,1558915200000,daily
2019-05-28,9,1559001600000,daily
2019-05-29,6,1559088000000,daily
2019-05-30,12,1559174400000,daily
2019-05-31,8,1559260800000,daily
2019-06-02,2,1559433600000,daily
2019-06-03,3,1559520000000,daily
2019-06-04,8,1559606400000,daily
2019-06-05,3,1559692800000,daily
2019-06-06,11,1559779200000,daily
2019-06-07,6,1559865600000,daily
2019-06-10,3,1560124800000,daily
2019-06-11,4,1560211200000,daily
2019-06-12,5,1560297600000,daily
2019-06-13,8,1560384000000,daily
2019-06-14,5,1560470400000,daily
2019-06-15,1,1560556800000,daily
2019-06-17,7,1560729600000,daily
2019-06-18,10,1560816000000,daily
2019-06-19,4,1560902400000,daily
2019-06-20,15,1560988800000,daily
2019-06-21,4,1561075200000,daily
2019-06-24,6,1561334400000,daily
2019-06-25,5,1561420800000,daily
2019-06-26,3,1561507200000,daily
2019-06-27,6,1561593600000,daily
2019-06-28,5,1561680000000,daily
2019-06-30,1,1561852800000,daily
2019-07-02,1,1562025600000,daily
2019-07-03,2,1562112000000,daily
2019-07-04,3,1562198400000,daily
2019-07-05,3,1562284800000,daily
2019-07-06,1,1562371200000,daily
2019-07-08,1,1562544000000,daily
2019-07-09,2,1562630400000,daily
2019-07-10,6,1562716800000,daily
2019-07-11,6,1562803200000,daily
2019-07-12,3,1562889600000,daily
2019-07-13,1,1562976000000,daily
